sampleID,nn_score,cent_dist,avg_dist,avg_dist_weighted,x_cent,y_cent,base_cent_dist,num_nn_averaged,init_num_nn,init_nn_score,per_diff_num_nn
sample_540,0.1937209302325581,0.3253682942714709,0.2073801581739603,0.004730072453279,-0.4181698916756545,2.892963965274384,0.3465949807423443,43,87,0.555632183908046,0.5057471264367817
sample_803,0.1937777777777777,0.0253166637837025,0.25521027982751,0.0130826479656299,-3.1259556392112686,0.1989022013646111,0.0275828553100505,90,222,0.6173423423423423,0.5945945945945946
sample_57,0.19390625,0.4274760438298063,0.2952186390735786,0.0097643447307002,-3.8206416511162646,-0.495433193405737,0.4953608575214554,64,155,0.6239354838709678,0.5870967741935483
sample_1194,0.1947916666666666,0.3312021423279294,0.2891846292836233,0.0152983955608189,-0.1752156164118962,2.652533582624267,0.3423957304000617,96,165,0.4866666666666667,0.4181818181818181
sample_308,0.1948148148148148,0.42258802247423,0.2358332010153551,0.0144253054608726,-3.5420202042427342,0.1343252302159974,0.4444620603378614,108,169,0.445680473372781,0.3609467455621302
sample_1190,0.1951685393258427,0.4534605025735793,0.2574415975129948,0.0119143796370114,-0.8045500888007499,1.927396881080794,0.4618722002405789,89,153,0.4952941176470588,0.4183006535947712
sample_49,0.1953448275862068,0.258863280608443,0.2677402551922441,0.0089571341745523,-3.834703011461836,-0.463210167270173,0.3008660351951051,58,195,0.717025641025641,0.7025641025641025
sample_932,0.1956701030927835,0.2756241896566282,0.3122838822838289,0.0163318712844294,-0.4505807275889763,2.071707364052139,0.2829235646528444,97,172,0.5057558139534885,0.436046511627907
sample_1244,0.196086956521739,0.4130677813981006,0.1992402200579941,0.0046198877520987,-2.1448428211450814,-0.5924756075098747,0.4192755230369486,46,84,0.5148809523809523,0.4523809523809524
sample_358,0.1961538461538461,0.0903837348183068,0.1410551056463763,0.0027885871098961,1.5748246621927633,-3.800601394581001,0.0681018605836841,39,108,0.6783333333333333,0.6388888888888888
sample_337,0.1966176470588235,0.1622191704780929,0.223702726215953,0.0083911317975726,-3.869328234266959,0.0276812299719856,0.1808384655269582,68,162,0.619320987654321,0.5802469135802469
sample_461,0.1971641791044776,0.4240506680589721,0.1537056577483638,0.0056751704947238,2.324708116688506,-1.4750799637150522,0.4520017861204704,67,155,0.6029032258064516,0.567741935483871
sample_352,0.1971641791044776,0.5408848433274286,0.178672504794121,0.0070112881732614,2.6102816119556778,-1.141474001178997,0.5704398068665909,67,148,0.5936486486486485,0.5472972972972973
sample_371,0.1974509803921568,0.1629458194525358,0.1593378872101259,0.0044471222944331,-3.232680696744847,-0.1015907816950494,0.1947587684032024,51,182,0.7293956043956044,0.7197802197802198
sample_61,0.1974545454545454,0.6533420911879091,0.2869077336546152,0.0077245971067276,-0.670102892157831,0.6366411109721051,0.5354298654417611,55,99,0.5060606060606061,0.4444444444444444
sample_1288,0.197741935483871,0.2292469526068016,0.2420465007112198,0.0078176056883595,-0.1756230752462092,0.8066604284933796,0.1912903897290569,62,107,0.4862616822429906,0.4205607476635514
sample_59,0.197906976744186,0.2224897481014972,0.1333437157804861,0.0031920710215884,-3.241771133099256,-0.143600568279386,0.2519144084596406,43,172,0.7637209302325583,0.75
sample_568,0.1979487179487179,0.225598788959902,0.1199063629300833,0.0019689944266999,1.3942648939718276,1.354468456957969,0.1829217471882584,39,85,0.5992941176470588,0.5411764705882353
sample_1087,0.1980851063829787,0.2736703704209925,0.2383932519204447,0.0063012056072371,0.7495711992618723,-3.226781493816371,0.2438846129380122,47,118,0.6305084745762712,0.6016949152542372
sample_1084,0.1984090909090909,1.6573872890631265,0.4324538062148105,0.0154764414924543,-3.4323741464456456,-0.5238816357020165,1.4841915191231176,88,157,0.5019745222929937,0.4394904458598726
sample_809,0.1984745762711864,0.312110566298426,0.1962782475633143,0.0056519199070227,1.3342150381891265,1.5757537400975303,0.3095516074635828,59,123,0.5735772357723578,0.5203252032520326
sample_444,0.19859375,0.1524978558475517,0.2346569218825262,0.0077693193480155,-1.564396116702043,1.5935183670683437,0.1348756227376786,64,106,0.4685849056603773,0.3962264150943396
sample_685,0.198780487804878,0.2140888468520488,0.2790368452946105,0.011863758858193,0.2640098101173925,1.175235566981878,0.2033850330794544,82,141,0.4889361702127659,0.4184397163120567
sample_783,0.1987912087912088,0.3000109760094057,0.2495117042435402,0.0126755675430378,-3.1479043436254184,0.1433236998447458,0.3041307021408801,91,210,0.599,0.5666666666666667
sample_37,0.1993333333333333,0.0916549659957438,0.2235341731827405,0.0034742914491532,1.0341378375547552,-2.726891847804942,0.0225580421213121,30,104,0.7325961538461538,0.7115384615384616
sample_413,0.1994174757281553,0.4482428618946603,0.2574432086094069,0.0149084037845427,-3.2244259153401176,0.2310569741767293,0.4290502032583938,103,194,0.5163917525773196,0.4690721649484536
sample_272,0.1995145631067961,0.3214086827265899,0.2684806459492608,0.0138390795272254,0.6379570081627751,2.308315157222841,0.3066317957127019,103,186,0.5081182795698925,0.4462365591397849
sample_967,0.1998148148148148,0.4704496714718327,0.1018742475610779,0.0026295197713344,2.779665417586666,-2.277253098833182,0.4741308737154329,54,150,0.6755333333333333,0.64
sample_191,0.1999999999999999,0.2429313885199637,0.0039681601592968,2.690278074099568e-05,-2.503230989302632,4.222955101996973,0.2307031447094984,11,77,0.8415584415584415,0.8571428571428571
sample_450,0.1999999999999999,0.4210447020189992,0.2067982318914219,0.0091980575260107,-3.566896214457048,0.0527198769038081,0.4355701484733587,76,127,0.4830708661417322,0.4015748031496063
sample_354,0.2001204819277108,0.3141588316351647,0.202550894669141,0.0084443559999145,2.6458236147067047,-2.0998536494894764,0.3230411586427955,83,149,0.5216778523489932,0.4429530201342282
sample_973,0.2001315789473684,0.2730172053865609,0.2069868078245393,0.0078316833227944,-0.9664282877008118,1.962834587932792,0.2704245001510965,76,137,0.5152554744525548,0.4452554744525547
sample_138,0.2006382978723404,0.0914915859163495,0.1524529558912829,0.0038905956140277,-3.206988653785927,-0.1159291506435273,0.1267052523798641,47,209,0.7735885167464115,0.7751196172248804
sample_1029,0.2006666666666666,0.2065535890940735,0.2494553080057066,0.0040053944006594,1.0543158205005134,-2.763303007677515,0.1804526333992319,30,89,0.691685393258427,0.6629213483146067
sample_411,0.2008823529411764,0.2236452023605293,0.2600798989495626,0.014355230051315,0.8976783085271672,2.4913857956270533,0.2177426934297032,102,161,0.454472049689441,0.3664596273291925
sample_172,0.2011627906976744,0.396922149516122,0.251797994720208,0.0042583362805352,-1.399794021213848,0.2001249125976741,0.3987259019133249,43,94,0.5743617021276595,0.5425531914893617
sample_298,0.20125,0.4283208839269476,0.3090498308156293,0.0145005625714669,-0.0212190527106258,1.1797843868672957,0.4163786905817737,88,143,0.4622377622377622,0.3846153846153846
sample_1242,0.2014,0.1867282299015548,0.171209501243742,0.0037179237906271,-2.3585101906521957,-0.755111396004563,0.3399465693703556,50,119,0.6119327731092437,0.5798319327731093
sample_467,0.2014285714285714,0.3055584761231917,0.2630121319728807,0.0134803621286055,0.8238569789332538,2.5078335826654654,0.301879154977751,98,171,0.4957894736842105,0.4269005847953216
sample_828,0.2016,0.3278707128567175,0.2114357515643844,0.0088418323797294,1.0968133576990575,2.5218924894000514,0.3226961522971773,75,126,0.4763492063492063,0.4047619047619047
sample_695,0.2016666666666667,0.445882694462541,0.2662366162056094,0.0076526999131528,-3.859052424946892,-0.457460789907341,0.4901729307692729,54,206,0.747621359223301,0.7378640776699029
sample_1015,0.2021666666666667,0.2563626938319089,0.2560330252367532,0.0079816970563533,-0.4805699598587974,1.074612443644849,0.3266322727375339,60,131,0.575648854961832,0.5419847328244275
sample_497,0.2022680412371134,0.1377980748918985,0.3113141279596572,0.0164717981394815,-0.3194161578505808,2.195810014994797,0.1373520547980444,97,178,0.5218539325842697,0.4550561797752809
sample_509,0.2027272727272727,0.2683712339754923,0.2942118575640409,0.0181375447000186,1.1019081704353055,2.201847337474568,0.2389230306595997,110,155,0.3965806451612903,0.2903225806451613
sample_396,0.2030337078651685,0.153407934179497,0.2076923033530219,0.0086588638258758,0.7156739175038285,-3.741767420664623,0.1533907417835088,89,152,0.4953289473684211,0.4144736842105263
sample_759,0.2030379746835443,0.2344918441248466,0.2683298609357677,0.0103840933468086,0.2575380695366907,1.049275057361577,0.2059424065131376,79,124,0.4387903225806451,0.3629032258064516
sample_1063,0.203103448275862,0.2474906445203305,0.1944914299127837,0.0059262477713664,1.2006372506745722,2.5843147105436945,0.2393957748737252,58,115,0.5532173913043479,0.4956521739130435
sample_519,0.2032608695652173,0.291631651696784,0.2781912198428567,0.0066406683022445,-1.9107995801150683,1.2445860385406289,0.3239022216328284,46,92,0.5554347826086956,0.5
sample_1285,0.2035483870967741,0.4147925401533621,0.2540602948305857,0.0080955259429939,-1.6572832522263328,1.4496782491042242,0.4665407061071905,62,121,0.552396694214876,0.4876033057851239
sample_1150,0.2038888888888889,0.6387818264061843,0.2890739225048097,0.0080674470930103,-0.5072019401689912,0.6978504687987337,0.6588348339973025,54,108,0.5435185185185185,0.5
sample_1167,0.20390625,0.6543678684390305,0.2924384592246988,0.0108048689872917,-0.6025267783929452,2.462556499332555,0.6406314160836469,64,123,0.5273170731707317,0.4796747967479675
sample_118,0.2044067796610169,0.3141511171458604,0.2621647590860753,0.008194761874322,1.4184876088185685,-3.6032399402463993,0.3386776661697973,59,112,0.536875,0.4732142857142857
sample_357,0.2049206349206349,0.4853213256582621,0.1836850475890965,0.0061118715820439,-0.8492849003416304,2.114617880748717,0.5390913049016575,63,140,0.6060714285714286,0.55
sample_1139,0.2051020408163265,0.5846486481326757,0.2732762512369842,0.0056210254032732,-0.9037657914974484,0.5285502207026797,0.784731527028291,49,130,0.6695384615384615,0.6230769230769231
sample_1275,0.2052293577981651,0.66578178076645,0.266112403407747,0.0157832107652872,-3.719111711587358,0.162986387380623,0.7303969026721258,109,183,0.479344262295082,0.4043715846994535
sample_1216,0.205593220338983,0.0971740909419975,0.2351672604489418,0.0056219443846168,-2.522027725145201,-0.7957576837315934,0.4021831442455895,59,136,0.6046323529411765,0.5661764705882353
sample_216,0.2057142857142857,0.3640631194541788,0.1985112534430032,0.0093411668585418,2.4761306631052324,-1.273968816009668,0.3427654187358007,91,136,0.4274264705882352,0.3308823529411764
sample_430,0.2062264150943396,0.2182033411689441,0.2113147419749106,0.0052864950178887,1.2639907459531932,1.3141298319298234,0.195197097902915,53,123,0.6155284552845529,0.5691056910569106
sample_832,0.2064150943396226,0.3161000195056135,0.2460345056624807,0.0144981886022311,-3.729223480178682,0.1517351824326098,0.3558623917522917,106,184,0.4981521739130435,0.4239130434782608
sample_386,0.2065151515151515,0.4426619318242862,0.2574477697920153,0.009773237458929,-0.4341145779210035,2.708886295564193,0.467700826466882,66,106,0.4591509433962264,0.3773584905660377
sample_149,0.2065957446808511,0.1534456964550969,0.2740545306608047,0.0131498909315939,0.7739838931204518,2.5551022362156526,0.1704960757589208,94,178,0.5395505617977528,0.4719101123595505
sample_481,0.2066666666666666,0.4414916106922011,0.2641648809807877,0.0050662523257391,-1.4957961712659018,0.0936395253561203,0.4988389102838161,33,77,0.5916883116883117,0.5714285714285714
sample_1058,0.2071875,0.2848155702835254,0.1112935926452157,0.0018141538624838,1.6183327466155624,-3.761890786843985,0.2364979955428596,32,118,0.7439830508474576,0.7288135593220338
sample_583,0.2072,0.2917501321738565,0.1121506348971224,0.0027928210961977,2.602028139475803,-2.2820119131326626,0.1782507740925454,50,126,0.6469841269841271,0.6031746031746031
sample_841,0.2073076923076923,0.3608440307404634,0.2301206905528059,0.0055338594522749,-3.670948680356911,-0.7400266710569355,0.4953028035777621,52,166,0.7113253012048193,0.6867469879518072
sample_45,0.2075675675675675,0.1197181110701223,0.2725450352211053,0.0052685246989103,0.8993492654889071,-2.899300989207255,0.0986775667409268,37,95,0.6482105263157895,0.6105263157894737
sample_312,0.2078494623655913,0.4465255773528163,0.2795333882704431,0.0136075363377006,-0.908103761288565,1.7631053120711997,0.4265760619556872,93,148,0.4666216216216216,0.3716216216216216
sample_58,0.2078651685393258,0.1710019263795235,0.2476880692487351,0.0121055918839078,-3.789556629853408,0.0693907868659828,0.1925121026466917,89,156,0.5030128205128205,0.4294871794871794
sample_1095,0.2078846153846154,0.2969350510163882,0.2126703071703504,0.0057077446717464,-1.8111247312638536,1.4011311568671412,0.2077635951008653,52,93,0.5134408602150538,0.4408602150537634
sample_848,0.2081632653061225,0.2911037603836405,0.1414618452411254,0.0037077754166233,-1.442523617611004,1.6959943072912524,0.2917634638301855,49,96,0.5412499999999999,0.4895833333333333
